"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"2018-09-23","22.7","15.4","10.5","MZ00","1.6","MZ","97","81","51","AZ*0"
"2018-09-24","18.2","13.1","5.6","MZ00","0.2","MY","82","55","15","AZ00"
"2018-09-25","7.6","5.8","3.3","MZ00","0.0","MZ","97","89","73","AZ00"
"2018-09-26","13.1","6.6","3.9","MZ00","0.0","MZ","96","79","51","AZ00"
"2018-09-27","19.7","11.7","6.8","MZ00","0.0","MZ","72","48","19","AZ00"
"2018-09-28","21.5","12.5","7.4","MZ00","0.0","MZ","71","54","26","AZ00"
"2018-09-29","17.0","10.3","6.8","MZ00","0.0","MZ","87","68","40","AZ00"
"2018-09-30","14.1","8.5","4.4","MZ00","5.8","MZ","99","86","60","AZ00"
"2018-10-01","8.8","5.9","1.1","MZ00","0.2","MY","99","67","30","AZ00"
"2018-10-02","12.9","5.6","0.3","MZ00","0.0","MZ","89","64","33","AZ00"
"2018-10-03","18.1","9.9","5.0","MZ00","0.0","MZ","83","69","36","AZ00"
"2018-10-04","15.3","8.2","4.7","MZ00","0.0","MZ","92","77","47","AZ00"
"2018-10-05","16.3","8.7","3.8","MZ00","0.0","MZ","95","80","52","AZ00"
"2018-10-06","9.7","7.0","4.4","MZ00","0.6","MY","98","90","75","AZ00"
"2018-10-07","15.0","8.4","4.0","MZ00","0.0","MZ","96","82","51","AZ00"
"2018-10-08","14.3","9.5","6.0","MZ00","0.6","MZ","97","83","59","AZ00"
"2018-10-09","16.8","9.2","5.5","MZ00","0.0","MZ","95","81","50","AZ00"
"2018-10-10","9.0","8.1","7.5","MZ00","47.8","MZ","98","95","85","AZ*0"
"2018-10-11","10.5","7.7","5.7","MZ00","38.2","MZ","99","96","80","AZ00"
"2018-10-12","16.6","9.7","5.2","MZ00","0.0","MZ","99","88","52","AZ0*"
"2018-10-13","16.5","10.0","6.2","MZ00","0.0","MZ","96","80","48","AZ00"
"2018-10-14","11.8","7.6","4.6","MZ00","0.0","MZ","96","87","64","AZ0*"
"2018-10-15","10.9","6.7","5.1","MZ00","2.6","MZ","98","91","71","AZ*0"
"2018-10-16","13.7","8.1","5.0","MZ00","0.0","MZ","97","90","63","AZ00"
"2018-10-17","14.6","8.7","4.2","MZ00","0.0","MZ","96","85","50","AZ00"
"2018-10-18","16.2","9.5","5.3","MZ00","0.0","MZ","95","82","53","AZ00"
"2018-10-19","16.7","9.4","5.7","MZ00","0.0","MZ","94","81","51","AZ00"
"2018-10-20","17.4","9.4","5.3","MZ00","0.0","MZ","92","77","52","AZ00"
"2018-10-21","19.5","10.2","3.6","MZ00","0.0","MZ","99","61","21","AZ00"
"2018-10-22","11.0","5.1","2.2","MZ00","0.0","MZ","99","83","60","AZ00"
"2018-10-23","17.4","9.4","3.4","MZ00","0.0","MZ","73","50","24","AZ00"
"2018-10-24","22.9","13.9","8.6","MZ00","0.0","MZ","59","39","15","AZ00"
"2018-10-25","19.5","10.8","5.1","MZ00","0.0","MZ","78","52","24","AZ00"
"2018-10-26","12.7","6.9","1.3","MZ00","0.0","MZ","96","82","58","AZ00"
"2018-10-27","7.1","6.1","4.6","MZ00","29.2","MZ","99","97","93","AZ00"
"2018-10-28","8.8","6.2","4.6","MZ00","9.6","MZ","99","95","77","AZ00"
"2018-10-29","6.8","3.6","0.5","MZ00","158.8","MZ","99","97","83","AZ00"
"2018-10-30","6.5","0.9","-0.4","MZ00","19.6","MY","99","97","76","AY**"
"2018-10-31","1.6","0.5","0.1","MZ00","47.4","MZ","99","99","96","AZ00"
"2018-11-01","7.8","2.1","0.1","MZ00","56.2","MZ","99","96","73","AZ0*"
"2018-11-02","8.9","2.7","1.1","MZ00","1.6","MZ","99","93","69","AZ0*"
"2018-11-03","7.2","3.8","1.8","MZ00","5.2","MZ","99","94","84","AZ0*"
"2018-11-04","6.2","4.3","3.0","MZ00","60.8","MZ","99","95","84","AZ00"
"2018-11-05","6.0","3.7","2.4","MZ00","27.4","MZ","99","98","93","AZ00"
"2018-11-06","5.4","3.6","1.0","MZ00","105.0","MZ","99","99","99","AZ**"
"2018-11-07","9.6","4.2","1.8","MZ00","2.6","MZ","99","97","73","AZ0*"
"2018-11-08","6.2","4.0","2.6","MZ00","2.4","MZ","99","97","87","AZ00"
"2018-11-09","7.4","4.3","3.0","MZ00","3.8","MZ","99","95","77","AZ00"
"2018-11-10","6.3","4.8","3.7","MZ00","1.8","MZ","99","98","89","AZ00"
"2018-11-11","6.1","4.5","2.5","MZ00","0.2","MY","99","99","95","AZ00"
"2018-11-12","8.4","5.0","3.2","MZ00","0.2","MY","99","95","77","AZ00"
"2018-11-13","13.1","5.4","2.3","MZ00","0.0","MZ","98","87","56","AZ00"
"2018-11-14","12.4","5.7","2.9","MZ00","0.0","MZ","91","78","47","AZ00"
"2018-11-15","10.7","3.7","1.2","MZ00","0.0","MZ","97","81","50","AZ00"
"2018-11-16","6.2","0.8","-2.0","MZ00","0.0","MZ","99","87","59","AY**"
"2018-11-17","0.3","-2.0","-3.9","MZ00","1.0","MZ","99","93","81","AY**"
"2018-11-18","3.3","-2.8","-5.6","MZ00","0.0","MZ","93","81","57","AY**"
"2018-11-19","-2.7","-4.9","-6.6","MZ00","5.2","MZ","96","90","80","AY**"
"2018-11-20","2.2","-3.8","-6.8","MZ0Z","1.4","MZ","96","86","62","AY*Y"
"2018-11-21","2.5","-1.0","-5.9","MZ00","1.2","MZ","99","88","58","AY**"
"2018-11-22","4.6","-1.1","-5.1","MZ00","0.0","MZ","99","87","59","AY**"
"2018-11-23","0.5","-0.6","-1.6","MZ00","12.2","MZ","99","91","75","AY**"
"2018-11-24","4.1","-1.1","-4.4","MZ00","0.8","MZ","99","91","71","AY**"
"2018-11-25","2.5","-1.1","-3.8","MZ00","0.0","MZ","99","83","60","AY**"
"2018-11-26","4.1","0.6","-2.1","MZ00","0.0","MZ","97","77","50","AY**"
"2018-11-27","5.0","1.4","-2.6","MZ00","0.0","MZ","72","45","29","AZ*0"
"2018-11-28","3.7","-0.4","-3.3","MZ00","0.0","MZ","72","57","37","AZ00"
"2018-11-29","4.3","-0.8","-3.1","MZ00","0.0","MZ","87","74","47","AZ00"
"2018-11-30","1.8","-2.1","-3.9","MZ00","0.0","MZ","99","80","53","AY**"
"2018-12-01","6.1","-0.2","-3.5","MZ00","0.0","MZ","83","70","40","AZ0*"
"2018-12-02","2.7","-0.2","-2.1","MZ00","0.0","MZ","91","78","54","AZ00"
"2018-12-03","12.6","5.6","0.7","MY**","8.8","MZ","99","72","29","AZ00"
"2018-12-04","9.0","4.2","1.0","MZ00","0.0","MZ","97","57","20","AZ00"
"2018-12-05","7.2","1.8","-1.1","MZ00","0.0","MZ","88","71","43","AZ00"
"2018-12-06","2.8","0.1","-3.1","MZ00","0.0","MZ","99","84","68","AY**"
"2018-12-07","7.3","2.2","-0.7","MZ00","0.0","MZ","89","73","36","AZ00"
"2018-12-08","6.8","2.6","0.1","MZ00","0.0","MZ","67","40","27","AZ00"
"2018-12-09","7.9","2.9","-1.2","MZ00","4.4","MZ","99","60","29","AY**"
"2018-12-10","1.3","-1.3","-3.8","MZ00","3.0","MZ","99","78","38","AY**"
"2018-12-11","1.2","-3.5","-7.0","MZ00","0.0","MZ","78","57","25","AZ0*"
"2018-12-12","-2.2","-6.0","-8.1","MZ00","0.0","MZ","76","65","49","AZ**"
"2018-12-13","-4.7","-6.7","-9.6","MZ00","0.0","MZ","88","77","60","AZ00"
"2018-12-14","-2.3","-7.4","-10.4","MZ00","0.0","MZ","84","69","48","AZ0*"
"2018-12-15","-1.2","-5.8","-9.8","MZ00","0.0","MZ","69","58","37","AZ00"
"2018-12-16","-1.0","-4.0","-6.4","MZ00","0.0","MZ","94","80","49","AY**"
"2018-12-17","5.1","-1.1","-6.1","MZ00","0.0","MZ","88","57","26","AZ0*"
"2018-12-18","0.7","-3.2","-4.8","MZ00","0.0","MZ","75","61","38","AZ0*"
"2018-12-19","0.7","-3.2","-6.8","MZ00","2.2","MZ","99","80","49","AY**"
"2018-12-20","-0.2","-4.0","-7.5","MZ00","0.0","MZ","94","75","54","AY**"
"2018-12-21","2.7","-1.1","-3.9","MZ00","0.6","MZ","94","65","40","AZ00"
"2018-12-22","11.8","9.3","1.8","MZ00","0.0","MZ","87","31","17","AZ*0"
"2018-12-23","13.2","8.8","2.7","MZ00","0.0","MZ","62","41","20","AZ0*"
"2018-12-24","12.9","7.7","-1.4","MZ00","0.0","MZ","85","47","10","AZ*0"
"2018-12-25","5.7","1.0","-1.5","MZ00","0.0","MZ","67","52","26","AZ00"
"2018-12-26","5.9","1.7","-1.2","MZ00","0.0","MZ","61","51","29","AZ0*"
"2018-12-27","7.7","2.6","0.7","MZ00","0.0","MZ","63","50","29","AZ00"
"2018-12-28","9.3","5.0","1.2","MZ00","0.0","MZ","60","51","35","AZ00"
"2018-12-29","9.3","5.2","2.8","MZ00","0.0","MZ","59","39","17","AZ00"
"2018-12-30","9.8","5.4","0.6","MZ00","0.0","MZ","59","32","8","AZ00"
"2018-12-31","8.7","4.4","2.0","MZ00","0.0","MZ","58","50","32","AZ0*"
"2019-01-01","12.5","5.1","-0.7","MZZ0","0.0","MZ","66","37","5","AZ*0"
"2019-01-02","11.0","3.4","-5.0","MZ00","0.0","MZ","46","13","4","AY**"
"2019-01-03","1.5","-3.9","-6.4","MZ00","0.0","MZ","60","47","21","AZ00"
"2019-01-04","5.3","-2.1","-6.7","MZ00","0.0","MZ","62","46","15","AZ0*"
"2019-01-05","10.9","4.5","-2.7","MZ00","0.0","MZ","52","36","19","AZ0*"
"2019-01-06","8.8","4.7","-1.0","MZ00","0.0","MZ","50","29","15","AZ00"
"2019-01-07","5.9","0.1","-2.4","MZ00","0.0","MZ","61","46","27","AZ00"
"2019-01-08","9.6","2.8","-3.0","MZ00","0.0","MZ","59","36","10","AZ00"
"2019-01-09","0.2","-3.0","-4.4","MZ00","0.0","MZ","56","32","21","AZ00"
"2019-01-10","0.6","-4.1","-7.0","MZ00","0.0","MZ","49","32","14","AZ00"
"2019-01-11","-0.8","-4.8","-8.4","MZ00","0.0","MZ","59","43","23","AZ00"
"2019-01-12","8.5","1.5","-3.7","MZ00","0.0","MZ","64","43","22","AZ00"
"2019-01-13","10.4","6.6","2.9","MZ00","0.0","MZ","68","40","30","AZ00"
"2019-01-14","4.5","2.3","-1.6","MZ00","0.2","MY","97","43","16","AZ0*"
"2019-01-15","5.7","0.0","-4.0","MZ00","0.0","MZ","62","41","11","AZ00"
"2019-01-16","4.0","-0.9","-3.9","MZ00","0.0","MZ","73","55","31","AZ00"
"2019-01-17","1.9","-2.3","-5.5","MZ00","0.0","MZ","98","66","24","AY**"
"2019-01-18","0.6","-3.3","-6.1","MZ00","0.0","MZ","76","46","18","AZ00"
"2019-01-19","-4.5","-5.6","-8.6","MZ00","0.2","MY","99","94","72","AY**"
"2019-01-20","-1.8","-7.0","-10.1","MZ00","0.0","MZ","89","74","51","AZ00"
"2019-01-21","-0.6","-5.7","-8.3","MZ00","0.0","MZ","76","63","40","AZ00"
"2019-01-22","-0.8","-6.0","-8.6","MZ00","0.0","MZ","69","54","30","AZ00"
"2019-01-23","-6.5","-7.6","-8.9","MZ00","0.0","MZ","96","80","51","AY**"
"2019-01-24","0.4","-6.3","-9.8","MZ00","0.0","MZ","91","63","31","AZ0*"
"2019-01-25","1.3","-4.6","-8.2","MZ00","0.0","MZ","54","42","14","AZ0*"
"2019-01-26","6.8","1.7","-2.5","MZ00","0.0","MZ","55","41","22","AZ0*"
"2019-01-27","1.4","-2.0","-4.9","MZ00","0.0","MZ","93","61","29","AY**"
"2019-01-28","-1.6","-3.0","-4.5","MZ00","0.0","MZ","62","29","20","AZ*0"
"2019-01-29","-1.4","-5.3","-9.1","MZ00","0.0","MZ","77","45","22","AZ00"
"2019-01-30","-2.0","-6.5","-9.4","MZ00","0.0","MZ","86","51","14","AZ0*"
"2019-01-31","-4.1","-6.5","-8.9","MZ00","3.4","MZ","99","81","38","AY**"
"2019-02-01","-3.7","-5.8","-8.4","MZ00","8.0","MZ","97","92","82","AY**"
"2019-02-02","0.0","-3.2","-7.3","MZ00","1.8","MZ","99","89","69","AY**"
"2019-02-03","2.0","-1.1","-5.8","MY**","0.4","MY","99","55","32","AY**"
"2019-02-04","2.8","-4.3","-7.0","MZ00","0.0","MZ","73","56","27","AZ00"
"2019-02-05","6.0","-1.1","-7.2","MZ00","0.0","MZ","63","45","17","AZ00"
"2019-02-06","7.5","-0.4","-3.4","MZ00","0.0","MZ","63","45","17","AZ00"
"2019-02-07","3.3","-0.8","-3.3","MZ00","0.0","MZ","71","51","27","AZ0*"
"2019-02-08","4.3","-1.5","-4.6","MZ00","0.0","MZ","66","50","25","AZ00"
"2019-02-09","4.6","-1.7","-5.2","MZ00","0.0","MZ","75","59","31","AZ00"
"2019-02-10","2.2","-1.3","-4.1","MZ00","1.8","MZ","98","68","29","AY**"
"2019-02-11","-0.8","-2.4","-5.2","MZ00","1.4","MZ","95","43","23","AY**"
"2019-02-12","7.4","0.4","-5.8","MZ00","0.0","MZ","45","27","4","AY**"
"2019-02-13","6.2","0.2","-4.3","MZ00","0.0","MZ","67","50","27","AZ00"
"2019-02-14","11.1","4.1","-1.6","MZ00","0.0","MZ","67","46","23","AZ00"
"2019-02-15","12.6","5.6","-1.1","MZ00","0.0","MZ","61","36","11","AZ00"
"2019-02-16","10.6","2.8","-1.1","MZ00","0.0","MZ","63","46","22","AZ0*"
"2019-02-17","10.2","3.8","1.0","MZ00","0.0","MZ","59","39","14","AZ00"
"2019-02-18","9.5","2.9","-0.1","MZ00","0.0","MZ","63","45","20","AZ00"
"2019-02-19","7.7","1.4","-1.9","MZ00","0.0","MZ","74","51","28","AZ00"
"2019-02-20","8.2","2.4","-1.1","MZ00","0.0","MZ","64","49","25","AZ00"
"2019-02-21","9.5","3.4","-0.3","MZ00","0.0","MZ","64","48","27","AZ00"
"2019-02-22","13.0","5.6","1.4","MZ*0","0.0","MZ","57","41","20","AZ00"
"2019-02-23","4.6","0.5","-3.7","MZ00","0.0","MZ","99","72","38","AY**"
"2019-02-24","5.5","0.1","-3.8","MZ00","0.0","MZ","92","60","35","AZ00"
"2019-02-25","12.6","5.4","0.9","MZ00","0.0","MZ","66","43","21","AZ00"
"2019-02-26","16.8","8.9","5.1","MZ00","0.0","MZ","41","28","7","AZ00"
"2019-02-27","16.3","8.2","4.4","MZ00","0.0","MZ","48","32","10","AZ00"
"2019-02-28","15.7","8.1","3.0","MZ00","0.0","MZ","51","31","10","AZ00"
"2019-03-01","9.1","5.1","-0.4","MZ00","0.0","MZ","53","32","13","AZ00"
"2019-03-02","7.2","2.6","-0.7","MZ00","0.0","MZ","57","41","27","AZ00"
"2019-03-03","9.5","3.1","-0.8","MZ00","0.0","MZ","65","48","26","AZ00"
"2019-03-04","4.8","1.5","-1.4","MZ00","0.2","MY","93","57","24","AZ00"
"2019-03-05","7.2","2.6","-0.7","MZ00","0.0","MZ","58","35","18","AZ00"
"2019-03-06","4.2","0.6","-1.7","MZ00","0.2","MY","99","72","45","AY**"
"2019-03-07","6.2","1.5","-0.9","MZ00","15.4","MZ","99","86","49","AY**"
"2019-03-08","7.1","1.5","-1.9","MZ00","0.0","MZ","81","60","31","AZ00"
"2019-03-09","11.3","4.2","-1.8","MZ00","0.0","MZ","83","57","34","AZ00"
"2019-03-10","12.8","7.1","2.4","MZ00","0.0","MZ","78","47","19","AZ00"
"2019-03-11","5.2","-0.3","-5.5","MZ00","0.0","MZ","88","38","20","AZ*0"
"2019-03-12","4.1","-1.7","-6.6","MZ00","0.0","MZ","66","45","24","AZ00"
"2019-03-13","3.2","0.1","-3.2","MZ00","0.0","MZ","80","42","20","AZ00"
"2019-03-14","6.3","1.7","-1.1","MZ00","2.6","MZ","99","53","27","AY**"
"2019-03-15","13.8","8.4","0.4","MZ00","0.0","MZ","96","46","28","AZ00"
"2019-03-16","16.3","8.4","3.9","MZ00","0.0","MZ","54","31","6","AZ*0"
"2019-03-17","6.3","2.9","0.6","MZ00","1.6","MZ","99","74","34","AZ00"
"2019-03-18","3.6","0.1","-3.8","MZ00","0.0","MZ","53","31","16","AZ00"
"2019-03-19","3.2","-1.8","-5.8","MZ00","0.0","MZ","71","52","25","AZ00"
"2019-03-20","4.6","-1.4","-5.6","MZ00","0.0","MZ","82","67","47","AZ00"
"2019-03-21","9.0","1.1","-5.3","MZ00","0.0","MZ","81","51","22","AZ00"
"2019-03-22","12.5","5.9","1.4","MZZZ","","M0","43","26","10","AZZZ"
"2019-03-23","","","","M000","","M0","","","","A000"
"2019-03-24","14.5","8.2","3.8","MZ00","0.0","MZ","50","33","17","AZ00"
"2019-03-25","12.5","6.2","-0.3","MZ00","0.0","MZ","36","24","8","AZ00"
"2019-03-26","6.1","0.7","-3.9","MZ00","0.0","MZ","78","36","12","AZ00"
"2019-03-27","5.5","0.1","-4.1","MZ00","0.0","MZ","78","59","43","AZ00"
"2019-03-28","6.1","0.7","-3.8","MZ00","0.0","MZ","84","70","53","AZ00"
"2019-03-29","7.8","1.7","-2.9","MZ00","0.0","MZ","85","63","39","AZ00"
"2019-03-30","11.1","4.6","-0.7","MZ00","0.0","MZ","53","36","15","AZ00"
"2019-03-31","11.8","5.3","0.2","MZ00","0.0","MZ","59","33","11","AZ*0"
"2019-04-01","10.4","5.5","1.0","MZ00","0.0","MZ","56","33","14","AZ00"
"2019-04-02","8.7","4.1","0.8","MZ00","6.6","MZ","99","61","31","AZ00"
"2019-04-03","2.3","0.3","-0.8","MZ00","29.8","MZ","99","98","93","AY**"
"2019-04-04","4.8","-0.5","-4.9","MZ00","28.0","MY","99","87","53","AY**"
"2019-04-05","8.7","2.3","-4.4","MZ00","0.0","MZ","94","69","37","AZ00"
"2019-04-06","4.5","1.7","0.1","MZ00","9.0","MZ","99","86","68","AZ00"
"2019-04-07","3.2","0.3","-1.0","MZ00","20.6","MZ","99","97","77","AY**"
"2019-04-08","8.5","2.8","-2.3","MZ00","0.0","MZ","95","64","29","AY**"
"2019-04-09","8.2","3.2","-0.4","MZ00","0.0","MZ","84","66","44","AZ00"
"2019-04-10","8.3","3.1","-0.5","MZ00","2.8","MZ","99","74","38","AZ00"
"2019-04-11","7.3","3.2","1.5","MZ00","1.0","MZ","99","89","59","AZ00"
"2019-04-12","5.9","2.8","1.2","MZ00","0.2","MY","99","93","79","AZ00"
"2019-04-13","4.1","1.7","-0.7","MZ00","0.0","MZ","99","87","73","AY**"
"2019-04-14","3.3","0.0","-3.5","MZ00","0.0","MZ","95","70","32","AY**"
"2019-04-15","5.5","2.4","-0.3","MZ00","0.0","MZ","84","69","42","AZ00"
"2019-04-16","5.8","3.1","0.1","MZ00","0.0","MZ","89","73","54","AZ00"
"2019-04-17","9.0","4.6","0.0","MZ00","0.0","MZ","91","74","47","AZ00"
"2019-04-18","7.9","5.1","2.2","MZ00","0.8","MY","97","70","48","AZ00"
"2019-04-19","8.8","4.9","2.5","MZ00","0.6","MZ","97","78","49","AZ00"
"2019-04-20","10.6","6.1","2.2","MZ00","0.0","MZ","71","55","33","AZ00"
"2019-04-21","10.2","7.2","3.3","MZ00","0.0","MZ","74","51","32","AZ00"
"2019-04-22","9.2","5.7","1.3","MZ00","3.2","MZ","99","60","38","AZ00"
"2019-04-23","5.1","3.1","0.6","MZ00","45.8","MZ","99","96","87","AZ00"
"2019-04-24","6.6","4.3","3.0","MZ00","26.2","MZ","99","97","82","AZ00"
"2019-04-25","5.0","3.5","1.8","MZ00","5.4","MZ","99","95","69","AZ0*"
"2019-04-26","8.6","4.7","0.6","MZ00","18.2","MZ","99","71","28","AZ00"
"2019-04-27","11.6","6.3","1.1","MZ00","0.0","MZ","72","42","18","AZ*0"
"2019-04-28","5.9","3.4","1.4","MZ00","0.0","MZ","65","36","27","AZ*0"
"2019-04-29","8.7","4.0","-1.0","MZ00","0.0","MZ","76","45","25","AZ00"
"2019-04-30","13.6","6.4","-0.1","MZ00","0.0","MZ","78","55","28","AZ00"
"2019-05-01","13.0","7.3","2.8","MZ00","0.0","MZ","79","62","40","AZ00"
"2019-05-02","11.1","6.0","2.1","MZ00","3.6","MZ","99","78","54","AZ00"
"2019-05-03","8.9","4.5","1.4","MZ00","7.6","MZ","99","78","52","AZ00"
"2019-05-04","8.5","4.8","0.7","MZ00","0.0","MZ","98","69","31","AZ00"
"2019-05-05","4.2","1.4","-2.5","MZ00","0.0","MZ","62","36","28","AZ00"
"2019-05-06","8.7","2.8","-2.8","MZ00","0.0","MZ","75","51","26","AZ0*"
"2019-05-07","8.7","4.4","-0.1","MZ00","0.0","MZ","84","66","44","AZ00"
"2019-05-08","4.0","2.1","0.3","MZ00","11.0","MY","99","96","84","AZ00"
"2019-05-09","10.9","5.3","-0.1","MZ00","0.0","MZ","99","69","32","AZ00"
"2019-05-10","11.2","7.8","3.4","MZ00","0.0","MZ","89","69","42","AZ00"
"2019-05-11","11.2","7.5","4.0","MZ00","0.0","MZ","85","56","25","AZ00"
"2019-05-12","9.1","6.8","3.6","MZ00","0.0","MZ","55","31","22","AZ*0"
"2019-05-13","13.0","8.0","3.0","MZ00","0.0","MZ","83","53","35","AZ00"
"2019-05-14","12.1","6.0","1.0","MZ00","1.4","MZ","99","80","42","AZ00"
"2019-05-15","9.2","3.2","-2.3","MZ00","1.8","MZ","99","76","46","AY**"
"2019-05-16","9.5","4.6","-0.5","MZ00","1.4","MZ","99","80","56","AY**"
"2019-05-17","3.7","2.3","0.2","MZ00","16.2","MZ","99","96","91","AZ00"
"2019-05-18","5.0","3.2","0.8","MZ00","0.6","MZ","99","96","88","AZ00"
"2019-05-19","7.6","5.1","3.3","MZ00","2.6","MZ","99","95","83","AZ00"
"2019-05-20","12.2","7.0","3.8","MZ00","0.0","MZ","99","88","64","AZ00"
"2019-05-21","14.7","9.6","4.2","MZ00","0.0","MZ","82","59","32","AZ00"
